video_id,frame,event_type,stroke_type,point_end_type,player
Indoor Match 1 15.53.25,106963,bounce,,,
Indoor Match 1 15.53.25,106977,hit,backhand,,
Indoor Match 1 15.53.25,107006,bounce,,,
Indoor Match 1 15.53.25,107019,hit,backhand,,
Indoor Match 1 15.53.25,107052,bounce,,,
Indoor Match 1 15.53.25,107065,hit,backhand,,
Indoor Match 1 15.53.25,107080,point_end,,net_error,
Indoor Match 1 15.53.25,107694,point_start,,,
Indoor Match 1 15.53.25,107694,hit,serve,,
Indoor Match 1 15.53.25,107711,bounce,,,
Indoor Match 1 15.53.25,107731,hit,forehand,,
Indoor Match 1 15.53.25,107761,bounce,,,
Indoor Match 1 15.53.25,107776,hit,backhand,,
Indoor Match 1 15.53.25,107805,bounce,,,
Indoor Match 1 15.53.25,107823,hit,backhand,,
Indoor Match 1 15.53.25,107861,bounce,,,
Indoor Match 1 15.53.25,107876,hit,forehand,,
Indoor Match 1 15.53.25,107906,bounce,,,
Indoor Match 1 15.53.25,107923,hit,backhand,,
Indoor Match 1 15.53.25,107953,bounce,,,
Indoor Match 1 15.53.25,107959,hit,backhand,,
Indoor Match 1 15.53.25,107996,bounce,,,
Indoor Match 1 15.53.25,108016,hit,forehand,,
Indoor Match 1 15.53.25,108041,bounce,,,
Indoor Match 1 15.53.25,108057,hit,backhand,,
Indoor Match 1 15.53.25,108092,bounce,,,
Indoor Match 1 15.53.25,108107,hit,backhand,,
Indoor Match 1 15.53.25,108139,bounce,,,
Indoor Match 1 15.53.25,108148,hit,backhand,,
Indoor Match 1 15.53.25,108176,bounce,,,
Indoor Match 1 15.53.25,108188,hit,forehand,,
Indoor Match 1 15.53.25,108221,bounce,,,
Indoor Match 1 15.53.25,108234,hit,forehand,,
Indoor Match 1 15.53.25,108258,bounce,,,
Indoor Match 1 15.53.25,108274,hit,backhand,,
Indoor Match 1 15.53.25,108308,bounce,,,
Indoor Match 1 15.53.25,108324,hit,backhand,,
Indoor Match 1 15.53.25,108374,hit,volley,,
Indoor Match 1 15.53.25,108389,bounce,,,
Indoor Match 1 15.53.25,108407,hit,forehand,,
Indoor Match 1 15.53.25,108463,hit,overhead,,
Indoor Match 1 15.53.25,108474,bounce,,,
Indoor Match 1 15.53.25,108474,point_end,,winner,
Indoor Match 1 15.53.25,110278,point_start,,,
Indoor Match 1 15.53.25,110278,hit,serve,,
Indoor Match 1 15.53.25,110293,bounce,,,
Indoor Match 1 15.53.25,110305,hit,forehand,,
Indoor Match 1 15.53.25,110328,bounce,,,
Indoor Match 1 15.53.25,110347,hit,backhand,,
Indoor Match 1 15.53.25,110374,bounce,,,
Indoor Match 1 15.53.25,110393,hit,backhand,,
Indoor Match 1 15.53.25,110424,bounce,,,
Indoor Match 1 15.53.25,110437,hit,forehand,,
Indoor Match 1 15.53.25,110457,hit,volley,,
Indoor Match 1 15.53.25,110485,bounce,,,
Indoor Match 1 15.53.25,110509,hit,backhand,,
Indoor Match 1 15.53.25,110538,bounce,,,
Indoor Match 1 15.53.25,110538,point_end,,forced_error,
Indoor Match 1 15.53.25,111391,point_start,,,
Indoor Match 1 15.53.25,111391,hit,serve,,
Indoor Match 1 15.53.25,111406,bounce,,,
Indoor Match 1 15.53.25,111418,hit,backhand,,
Indoor Match 1 15.53.25,111455,bounce,,,
Indoor Match 1 15.53.25,111469,hit,forehand,,
Indoor Match 1 15.53.25,111501,bounce,,,
Indoor Match 1 15.53.25,111512,hit,backhand,,
Indoor Match 1 15.53.25,111556,bounce,,,
Indoor Match 1 15.53.25,111572,hit,forehand,,
Indoor Match 1 15.53.25,111594,bounce,,,
Indoor Match 1 15.53.25,111609,hit,backhand,,
Indoor Match 1 15.53.25,111666,bounce,,,
Indoor Match 1 15.53.25,111691,hit,forehand,,
Indoor Match 1 15.53.25,111725,bounce,,,
Indoor Match 1 15.53.25,111725,point_end,,unforced_error,
Indoor Match 1 15.53.25,112735,point_start,,,
Indoor Match 1 15.53.25,112735,hit,serve,,
Indoor Match 1 15.53.25,112751,bounce,,,
Indoor Match 1 15.53.25,112767,hit,forehand,,
Indoor Match 1 15.53.25,112803,bounce,,,
Indoor Match 1 15.53.25,112819,hit,forehand,,
Indoor Match 1 15.53.25,112844,bounce,,,
Indoor Match 1 15.53.25,112858,hit,forehand,,
Indoor Match 1 15.53.25,112883,bounce,,,
Indoor Match 1 15.53.25,112902,hit,backhand,,
Indoor Match 1 15.53.25,112933,bounce,,,
Indoor Match 1 15.53.25,112938,hit,backhand,,
Indoor Match 1 15.53.25,112968,bounce,,,
Indoor Match 1 15.53.25,112984,hit,backhand,,
Indoor Match 1 15.53.25,113012,bounce,,,
Indoor Match 1 15.53.25,113021,hit,backhand,,
Indoor Match 1 15.53.25,113061,bounce,,,
Indoor Match 1 15.53.25,113077,hit,backhand,,
Indoor Match 1 15.53.25,113099,bounce,,,
Indoor Match 1 15.53.25,113114,hit,forehand,,
Indoor Match 1 15.53.25,113166,hit,overhead,,
Indoor Match 1 15.53.25,113178,bounce,,,
Indoor Match 1 15.53.25,113178,point_end,,winner,
Indoor Match 1 15.53.25,114037,point_start,,,
Indoor Match 1 15.53.25,114037,hit,serve,,
Indoor Match 1 15.53.25,114054,bounce,,,
Indoor Match 1 15.53.25,114054,point_end,,unforced_error,
Indoor Match 1 15.53.25,114964,point_start,,,
Indoor Match 1 15.53.25,114964,hit,serve,,
Indoor Match 1 15.53.25,114982,bounce,,,
Indoor Match 1 15.53.25,114996,hit,forehand,,
Indoor Match 1 15.53.25,115020,bounce,,,
Indoor Match 1 15.53.25,115029,hit,forehand,,
Indoor Match 1 15.53.25,115059,bounce,,,
Indoor Match 1 15.53.25,115072,hit,forehand,,
Indoor Match 1 15.53.25,115092,bounce,,,
Indoor Match 1 15.53.25,115105,hit,backhand,,
Indoor Match 1 15.53.25,115173,hit,overhead,,
Indoor Match 1 15.53.25,115198,bounce,,,
Indoor Match 1 15.53.25,115207,hit,forehand,,
Indoor Match 1 15.53.25,115248,bounce,,,
Indoor Match 1 15.53.25,115257,hit,forehand,,
Indoor Match 1 15.53.25,115298,bounce,,,
Indoor Match 1 15.53.25,115312,hit,backhand,,
Indoor Match 1 15.53.25,115337,bounce,,,
Indoor Match 1 15.53.25,115349,hit,backhand,,
Indoor Match 1 15.53.25,115377,bounce,,,
Indoor Match 1 15.53.25,115393,hit,forehand,,
Indoor Match 1 15.53.25,115418,bounce,,,
Indoor Match 1 15.53.25,115433,hit,backhand,,
Indoor Match 1 15.53.25,115458,bounce,,,
Indoor Match 1 15.53.25,115474,hit,forehand,,
Indoor Match 1 15.53.25,115500,bounce,,,
Indoor Match 1 15.53.25,115516,hit,backhand,,
Indoor Match 1 15.53.25,115554,bounce,,,
Indoor Match 1 15.53.25,115566,hit,forehand,,
Indoor Match 1 15.53.25,115594,bounce,,,
Indoor Match 1 15.53.25,115609,hit,forehand,,
Indoor Match 1 15.53.25,115645,bounce,,,
Indoor Match 1 15.53.25,115669,hit,backhand,,
Indoor Match 1 15.53.25,115691,bounce,,,
Indoor Match 1 15.53.25,115707,hit,forehand,,
Indoor Match 1 15.53.25,115752,bounce,,,
Indoor Match 1 15.53.25,115765,hit,backhand,,
Indoor Match 1 15.53.25,115793,bounce,,,
Indoor Match 1 15.53.25,115803,hit,backhand,,
Indoor Match 1 15.53.25,115852,hit,overhead,,
Indoor Match 1 15.53.25,115865,bounce,,,
Indoor Match 1 15.53.25,115865,point_end,,winner,
Indoor Match 1 15.53.25,117091,point_start,,,
Indoor Match 1 15.53.25,117091,hit,serve,,
Indoor Match 1 15.53.25,117107,bounce,,,
Indoor Match 1 15.53.25,117118,hit,forehand,,
Indoor Match 1 15.53.25,117159,bounce,,,
Indoor Match 1 15.53.25,117181,hit,forehand,,
Indoor Match 1 15.53.25,117220,bounce,,,
Indoor Match 1 15.53.25,117230,hit,forehand,,
Indoor Match 1 15.53.25,117259,bounce,,,
Indoor Match 1 15.53.25,117280,hit,backhand,,
Indoor Match 1 15.53.25,117306,bounce,,,
Indoor Match 1 15.53.25,117316,hit,backhand,,
Indoor Match 1 15.53.25,117342,bounce,,,
Indoor Match 1 15.53.25,117356,hit,forehand,,
Indoor Match 1 15.53.25,117405,bounce,,,
Indoor Match 1 15.53.25,117418,hit,forehand,,
Indoor Match 1 15.53.25,117435,bounce,,,
Indoor Match 1 15.53.25,117446,hit,backhand,,
Indoor Match 1 15.53.25,117483,hit,volley,,
Indoor Match 1 15.53.25,117507,bounce,,,
Indoor Match 1 15.53.25,117507,point_end,,winner,
Indoor Match 1 15.53.25,118590,point_start,,,
Indoor Match 1 15.53.25,118590,hit,serve,,
Indoor Match 1 15.53.25,118608,bounce,,,
Indoor Match 1 15.53.25,118608,point_end,,unforced_error,
Indoor Match 1 15.53.25,119350,point_start,,,
Indoor Match 1 15.53.25,119350,hit,serve,,
Indoor Match 1 15.53.25,119370,bounce,,,
Indoor Match 1 15.53.25,119383,hit,backhand,,
Indoor Match 1 15.53.25,119404,bounce,,,
Indoor Match 1 15.53.25,119404,point_end,,unforced_error,
Indoor Match 1 15.53.25,120476,point_start,,,
Indoor Match 1 15.53.25,120476,hit,serve,,
Indoor Match 1 15.53.25,120493,bounce,,,
Indoor Match 1 15.53.25,120508,hit,forehand,,
Indoor Match 1 15.53.25,120545,bounce,,,
Indoor Match 1 15.53.25,120571,hit,forehand,,
Indoor Match 1 15.53.25,120598,bounce,,,
Indoor Match 1 15.53.25,120618,hit,forehand,,
Indoor Match 1 15.53.25,120653,bounce,,,
Indoor Match 1 15.53.25,120676,hit,forehand,,
Indoor Match 1 15.53.25,120710,bounce,,,
Indoor Match 1 15.53.25,120719,hit,backhand,,
Indoor Match 1 15.53.25,120757,bounce,,,
Indoor Match 1 15.53.25,120773,hit,forehand,,
Indoor Match 1 15.53.25,120793,bounce,,,
Indoor Match 1 15.53.25,120808,hit,backhand,,
Indoor Match 1 15.53.25,120855,bounce,,,
Indoor Match 1 15.53.25,120871,hit,forehand,,
Indoor Match 1 15.53.25,120897,bounce,,,
Indoor Match 1 15.53.25,120912,hit,backhand,,
Indoor Match 1 15.53.25,120950,hit,overhead,,
Indoor Match 1 15.53.25,120969,bounce,,,
Indoor Match 1 15.53.25,120993,hit,forehand,,
Indoor Match 1 15.53.25,121053,bounce,,,
Indoor Match 1 15.53.25,121080,hit,forehand,,
Indoor Match 1 15.53.25,121167,bounce,,,
Indoor Match 1 15.53.25,121215,hit,forehand,,
Indoor Match 1 15.53.25,121244,bounce,,,
Indoor Match 1 15.53.25,121265,hit,backhand,,
Indoor Match 1 15.53.25,121294,bounce,,,
Indoor Match 1 15.53.25,121306,hit,backhand,,
Indoor Match 1 15.53.25,121333,bounce,,,
Indoor Match 1 15.53.25,121348,hit,backhand,,
Indoor Match 1 15.53.25,121390,bounce,,,
Indoor Match 1 15.53.25,121403,hit,forehand,,
Indoor Match 1 15.53.25,121434,bounce,,,
Indoor Match 1 15.53.25,121452,hit,backhand,,
Indoor Match 1 15.53.25,121475,bounce,,,
Indoor Match 1 15.53.25,121487,hit,backhand,,
Indoor Match 1 15.53.25,121547,bounce,,,
Indoor Match 1 15.53.25,121573,hit,forehand,,
Indoor Match 1 15.53.25,121597,bounce,,,
Indoor Match 1 15.53.25,121614,hit,backhand,,
Indoor Match 1 15.53.25,121651,bounce,,,
Indoor Match 1 15.53.25,121667,hit,backhand,,
Indoor Match 1 15.53.25,121697,bounce,,,
Indoor Match 1 15.53.25,121704,hit,backhand,,
Indoor Match 1 15.53.25,121730,bounce,,,
Indoor Match 1 15.53.25,121746,hit,forehand,,
Indoor Match 1 15.53.25,121773,bounce,,,
Indoor Match 1 15.53.25,121788,hit,forehand,,
Indoor Match 1 15.53.25,121807,bounce,,,
Indoor Match 1 15.53.25,121824,hit,backhand,,
Indoor Match 1 15.53.25,121871,hit,volley,,
Indoor Match 1 15.53.25,121888,bounce,,,
Indoor Match 1 15.53.25,121888,point_end,,winner,
Indoor Match 1 15.53.25,124961,point_start,,,
Indoor Match 1 15.53.25,124961,hit,serve,,
Indoor Match 1 15.53.25,124978,bounce,,,
Indoor Match 1 15.53.25,124992,hit,forehand,,
Indoor Match 1 15.53.25,125018,bounce,,,
Indoor Match 1 15.53.25,125031,hit,backhand,,
Indoor Match 1 15.53.25,125054,bounce,,,
Indoor Match 1 15.53.25,125054,point_end,,winner,
Indoor Match 1 15.53.25,125955,point_start,,,
Indoor Match 1 15.53.25,125955,hit,serve,,
Indoor Match 1 15.53.25,125970,bounce,,,
Indoor Match 1 15.53.25,125982,hit,backhand,,
Indoor Match 1 15.53.25,126016,bounce,,,
Indoor Match 1 15.53.25,126026,hit,backhand,,
Indoor Match 1 15.53.25,126066,bounce,,,
Indoor Match 1 15.53.25,126083,hit,backhand,,
Indoor Match 1 15.53.25,126106,bounce,,,
Indoor Match 1 15.53.25,126120,hit,backhand,,
Indoor Match 1 15.53.25,126153,bounce,,,
Indoor Match 1 15.53.25,126166,hit,backhand,,
Indoor Match 1 15.53.25,126186,bounce,,,
Indoor Match 1 15.53.25,126207,hit,backhand,,
Indoor Match 1 15.53.25,126249,bounce,,,
Indoor Match 1 15.53.25,126262,hit,backhand,,
Indoor Match 1 15.53.25,126301,bounce,,,
Indoor Match 1 15.53.25,127470,point_start,,,
Indoor Match 1 15.53.25,127470,hit,serve,,
Indoor Match 1 15.53.25,127487,bounce,,,
Indoor Match 1 15.53.25,127487,point_end,,unforced_error,
Indoor Match 1 15.53.25,127762,point_start,,,
Indoor Match 1 15.53.25,127762,hit,serve,,
Indoor Match 1 15.53.25,127781,bounce,,,
Indoor Match 1 15.53.25,127801,hit,forehand,,
Indoor Match 1 15.53.25,127823,bounce,,,
Indoor Match 1 15.53.25,127836,hit,backhand,,
Indoor Match 1 15.53.25,127865,hit,backhand,,
Indoor Match 1 15.53.25,127880,hit,backhand,,
Indoor Match 1 15.53.25,127907,bounce,,,
Indoor Match 1 15.53.25,127919,hit,backhand,,
Indoor Match 1 15.53.25,127944,bounce,,,
Indoor Match 1 15.53.25,127955,hit,forehand,,
Indoor Match 1 15.53.25,127983,bounce,,,
Indoor Match 1 15.53.25,127998,hit,forehand,,
Indoor Match 1 15.53.25,128029,bounce,,,
Indoor Match 1 15.53.25,128043,hit,forehand,,
Indoor Match 1 15.53.25,128068,bounce,,,
Indoor Match 1 15.53.25,128078,hit,forehand,,
Indoor Match 1 15.53.25,128106,bounce,,,
Indoor Match 1 15.53.25,128123,hit,backhand,,
Indoor Match 1 15.53.25,128158,bounce,,,
Indoor Match 1 15.53.25,128179,hit,forehand,,
Indoor Match 1 15.53.25,128206,bounce,,,
Indoor Match 1 15.53.25,128222,hit,backhand,,
Indoor Match 1 15.53.25,128250,bounce,,,
Indoor Match 1 15.53.25,128270,hit,backhand,,
Indoor Match 1 15.53.25,128304,bounce,,,
Indoor Match 1 15.53.25,128324,hit,backhand,,
Indoor Match 1 15.53.25,128352,bounce,,,
Indoor Match 1 15.53.25,128362,hit,forehand,,
Indoor Match 1 15.53.25,128390,hit,overhead,,
Indoor Match 1 15.53.25,128400,bounce,,,
Indoor Match 1 15.53.25,128400,point_end,,winner,
Indoor Match 1 15.53.25,129301,point_start,,,
Indoor Match 1 15.53.25,129301,hit,serve,,
Indoor Match 1 15.53.25,129318,bounce,,,
Indoor Match 1 15.53.25,129334,hit,backhand,,
Indoor Match 1 15.53.25,129363,bounce,,,
Indoor Match 1 15.53.25,129371,hit,backhand,,
Indoor Match 1 15.53.25,129409,bounce,,,
Indoor Match 1 15.53.25,129409,point_end,,unforced_error,
Indoor Match 1 15.53.25,130166,point_start,,,
Indoor Match 1 15.53.25,130166,hit,serve,,
Indoor Match 1 15.53.25,130181,bounce,,,
Indoor Match 1 15.53.25,130197,hit,forehand,,
Indoor Match 1 15.53.25,130229,bounce,,,
Indoor Match 1 15.53.25,130251,hit,forehand,,
Indoor Match 1 15.53.25,130288,bounce,,,
Indoor Match 1 15.53.25,130303,hit,backhand,,
Indoor Match 1 15.53.25,130331,bounce,,,
Indoor Match 1 15.53.25,130352,hit,backhand,,
Indoor Match 1 15.53.25,130376,bounce,,,
Indoor Match 1 15.53.25,130395,hit,backhand,,
Indoor Match 1 15.53.25,130424,bounce,,,
Indoor Match 1 15.53.25,130438,hit,forehand,,
Indoor Match 1 15.53.25,130477,bounce,,,
Indoor Match 1 15.53.25,130487,hit,backhand,,
Indoor Match 1 15.53.25,130517,bounce,,,
Indoor Match 1 15.53.25,130530,hit,backhand,,
Indoor Match 1 15.53.25,130554,bounce,,,
Indoor Match 1 15.53.25,130568,hit,forehand,,
Indoor Match 1 15.53.25,130598,bounce,,,
Indoor Match 1 15.53.25,130608,hit,forehand,,
Indoor Match 1 15.53.25,130635,bounce,,,
Indoor Match 1 15.53.25,130648,hit,forehand,,
Indoor Match 1 15.53.25,130672,bounce,,,
Indoor Match 1 15.53.25,130691,hit,backhand,,
Indoor Match 1 15.53.25,130735,bounce,,,
Indoor Match 1 15.53.25,130749,hit,forehand,,
Indoor Match 1 15.53.25,130780,bounce,,,
Indoor Match 1 15.53.25,130790,hit,forehand,,
Indoor Match 1 15.53.25,130819,bounce,,,
Indoor Match 1 15.53.25,130827,hit,backhand,,
Indoor Match 1 15.53.25,130859,bounce,,,
Indoor Match 1 15.53.25,130871,hit,backhand,,
Indoor Match 1 15.53.25,130902,bounce,,,
Indoor Match 1 15.53.25,130902,point_end,,unforced_error,
Indoor Match 1 15.53.25,131757,point_start,,,
Indoor Match 1 15.53.25,131757,hit,serve,,
Indoor Match 1 15.53.25,131779,bounce,,,
Indoor Match 1 15.53.25,131779,point_end,,unforced_error,
Indoor Match 1 15.53.25,132273,point_start,,,
Indoor Match 1 15.53.25,132273,hit,serve,,
Indoor Match 1 15.53.25,132291,bounce,,,
Indoor Match 1 15.53.25,132309,hit,forehand,,
Indoor Match 1 15.53.25,132339,bounce,,,
Indoor Match 1 15.53.25,132362,hit,forehand,,
Indoor Match 1 15.53.25,132407,bounce,,,
Indoor Match 1 15.53.25,132418,hit,backhand,,
Indoor Match 1 15.53.25,132446,bounce,,,
Indoor Match 1 15.53.25,132464,hit,backhand,,
Indoor Match 1 15.53.25,132530,hit,volley,,
Indoor Match 1 15.53.25,132544,bounce,,,
Indoor Match 1 15.53.25,132544,point_end,,winner,
Indoor Match 1 15.53.25,133722,point_start,,,
Indoor Match 1 15.53.25,133722,hit,serve,,
Indoor Match 1 15.53.25,133739,bounce,,,
Indoor Match 1 15.53.25,133750,hit,forehand,,
Indoor Match 1 15.53.25,133781,bounce,,,
Indoor Match 1 15.53.25,133801,hit,forehand,,
Indoor Match 1 15.53.25,133823,bounce,,,
Indoor Match 1 15.53.25,133842,hit,forehand,,
Indoor Match 1 15.53.25,133888,bounce,,,
Indoor Match 1 15.53.25,133897,hit,backhand,,
Indoor Match 1 15.53.25,133928,bounce,,,
Indoor Match 1 15.53.25,133931,hit,backhand,,
Indoor Match 1 15.53.25,133985,bounce,,,
Indoor Match 1 15.53.25,133985,point_end,,unforced_error,
Indoor Match 1 15.53.25,134866,point_start,,,
Indoor Match 1 15.53.25,134866,hit,serve,,
Indoor Match 1 15.53.25,134880,bounce,,,
Indoor Match 1 15.53.25,134894,hit,forehand,,
Indoor Match 1 15.53.25,134935,bounce,,,
Indoor Match 1 15.53.25,134950,hit,forehand,,
Indoor Match 1 15.53.25,134976,bounce,,,
Indoor Match 1 15.53.25,134989,hit,backhand,,
Indoor Match 1 15.53.25,135015,bounce,,,
Indoor Match 1 15.53.25,135030,hit,forehand,,
Indoor Match 1 15.53.25,135059,bounce,,,
Indoor Match 1 15.53.25,135075,hit,forehand,,
Indoor Match 1 15.53.25,135115,bounce,,,
Indoor Match 1 15.53.25,135128,hit,backhand,,
Indoor Match 1 15.53.25,135149,bounce,,,
Indoor Match 1 15.53.25,135166,hit,backhand,,
Indoor Match 1 15.53.25,135198,bounce,,,
Indoor Match 1 15.53.25,135198,point_end,,unforced_error,
Indoor Match 1 15.53.25,136171,point_start,,,
Indoor Match 1 15.53.25,136171,hit,serve,,
Indoor Match 1 15.53.25,136183,point_end,,net_error,
Indoor Match 1 15.53.25,136823,point_start,,,
Indoor Match 1 15.53.25,136823,hit,serve,,
Indoor Match 1 15.53.25,136840,bounce,,,
Indoor Match 1 15.53.25,136854,hit,forehand,,
Indoor Match 1 15.53.25,136864,point_end,,net_error,
Indoor Match 1 15.53.25,137683,point_start,,,
Indoor Match 1 15.53.25,137683,hit,serve,,
Indoor Match 1 15.53.25,137698,bounce,,,
Indoor Match 1 15.53.25,137710,hit,forehand,,
Indoor Match 1 15.53.25,137754,bounce,,,
Indoor Match 1 15.53.25,137767,hit,backhand,,
Indoor Match 1 15.53.25,137792,bounce,,,
Indoor Match 1 15.53.25,137807,hit,forehand,,
Indoor Match 1 15.53.25,137843,bounce,,,
Indoor Match 1 15.53.25,137863,hit,backhand,,
Indoor Match 1 15.53.25,137894,bounce,,,
Indoor Match 1 15.53.25,137904,hit,backhand,,
Indoor Match 1 15.53.25,137928,bounce,,,
Indoor Match 1 15.53.25,137946,hit,backhand,,
Indoor Match 1 15.53.25,137981,bounce,,,
Indoor Match 1 15.53.25,137989,hit,forehand,,
Indoor Match 1 15.53.25,138021,bounce,,,
Indoor Match 1 15.53.25,138037,hit,forehand,,
Indoor Match 1 15.53.25,138057,bounce,,,
Indoor Match 1 15.53.25,138057,point_end,,winner,
Indoor Match 1 15.53.25,139203,point_start,,,
Indoor Match 1 15.53.25,139203,hit,serve,,
Indoor Match 1 15.53.25,139218,bounce,,,
Indoor Match 1 15.53.25,139230,hit,forehand,,
Indoor Match 1 15.53.25,139256,bounce,,,
Indoor Match 1 15.53.25,139268,hit,backhand,,
Indoor Match 1 15.53.25,139298,bounce,,,
Indoor Match 1 15.53.25,139312,hit,forehand,,
Indoor Match 1 15.53.25,139342,bounce,,,
Indoor Match 1 15.53.25,139356,hit,backhand,,
Indoor Match 1 15.53.25,139377,bounce,,,
Indoor Match 1 15.53.25,139394,hit,backhand,,
Indoor Match 1 15.53.25,139436,bounce,,,
Indoor Match 1 15.53.25,139449,hit,backhand,,
Indoor Match 1 15.53.25,139490,bounce,,,
Indoor Match 1 15.53.25,139501,hit,backhand,,
Indoor Match 1 15.53.25,139541,bounce,,,
Indoor Match 1 15.53.25,139562,hit,forehand,,
Indoor Match 1 15.53.25,139583,bounce,,,
Indoor Match 1 15.53.25,139583,point_end,,winner,
Indoor Match 1 15.53.25,142051,point_start,,,
Indoor Match 1 15.53.25,142051,hit,serve,,
Indoor Match 1 15.53.25,142068,bounce,,,
Indoor Match 1 15.53.25,142084,hit,forehand,,
Indoor Match 1 15.53.25,142109,bounce,,,
Indoor Match 1 15.53.25,142123,hit,forehand,,
Indoor Match 1 15.53.25,142156,bounce,,,
Indoor Match 1 15.53.25,142170,hit,backhand,,
Indoor Match 1 15.53.25,142203,bounce,,,
Indoor Match 1 15.53.25,142212,hit,backhand,,
Indoor Match 1 15.53.25,142240,bounce,,,
Indoor Match 1 15.53.25,142252,hit,forehand,,
Indoor Match 1 15.53.25,142283,bounce,,,
Indoor Match 1 15.53.25,142291,hit,forehand,,
Indoor Match 1 15.53.25,142323,bounce,,,
Indoor Match 1 15.53.25,142338,hit,backhand,,
Indoor Match 1 15.53.25,142370,bounce,,,
Indoor Match 1 15.53.25,142376,hit,backhand,,
Indoor Match 1 15.53.25,142412,bounce,,,
Indoor Match 1 15.53.25,142426,hit,backhand,,
Indoor Match 1 15.53.25,142456,bounce,,,
Indoor Match 1 15.53.25,142477,hit,backhand,,
Indoor Match 1 15.53.25,142521,bounce,,,
Indoor Match 1 15.53.25,142538,hit,forehand,,
Indoor Match 1 15.53.25,142565,bounce,,,
Indoor Match 1 15.53.25,142565,point_end,,winner,
Indoor Match 1 15.53.25,143238,hit,serve,,
Indoor Match 1 15.53.25,143238,point_start,,,
Indoor Match 1 15.53.25,143253,bounce,,,
Indoor Match 1 15.53.25,143269,hit,backhand,,
Indoor Match 1 15.53.25,143294,bounce,,,
Indoor Match 1 15.53.25,143300,hit,backhand,,
Indoor Match 1 15.53.25,143335,bounce,,,
Indoor Match 1 15.53.25,143348,hit,forehand,,
Indoor Match 1 15.53.25,143375,bounce,,,
Indoor Match 1 15.53.25,143375,point_end,,winner,
Indoor Match 1 15.53.25,144133,point_start,,,
Indoor Match 1 15.53.25,144133,hit,serve,,
Indoor Match 1 15.53.25,144150,bounce,,,
Indoor Match 1 15.53.25,144160,hit,forehand,,
Indoor Match 1 15.53.25,144193,bounce,,,
Indoor Match 1 15.53.25,144205,hit,forehand,,
Indoor Match 1 15.53.25,144229,bounce,,,
Indoor Match 1 15.53.25,144249,hit,backhand,,
Indoor Match 1 15.53.25,144295,bounce,,,
Indoor Match 1 15.53.25,144308,hit,backhand,,
Indoor Match 1 15.53.25,144343,bounce,,,
Indoor Match 1 15.53.25,144354,hit,forehand,,
Indoor Match 1 15.53.25,144383,bounce,,,
Indoor Match 1 15.53.25,144394,hit,forehand,,
Indoor Match 1 15.53.25,144421,bounce,,,
Indoor Match 1 15.53.25,144446,hit,backhand,,
Indoor Match 1 15.53.25,144476,bounce,,,
Indoor Match 1 15.53.25,144488,hit,backhand,,
Indoor Match 1 15.53.25,144517,bounce,,,
Indoor Match 1 15.53.25,144528,hit,backhand,,
Indoor Match 1 15.53.25,144555,bounce,,,
Indoor Match 1 15.53.25,144569,hit,forehand,,
Indoor Match 1 15.53.25,144601,bounce,,,
Indoor Match 1 15.53.25,144606,hit,backhand,,
Indoor Match 1 15.53.25,144637,hit,volley,,
Indoor Match 1 15.53.25,144676,bounce,,,
Indoor Match 1 15.53.25,144689,hit,backhand,,
Indoor Match 1 15.53.25,144730,hit,overhead,,
Indoor Match 1 15.53.25,144745,bounce,,,
Indoor Match 1 15.53.25,144745,point_end,,unforced_error,
Indoor Match 1 15.53.25,145693,point_start,,,
Indoor Match 1 15.53.25,145693,hit,serve,,
Indoor Match 1 15.53.25,145705,point_end,,net_error,
Indoor Match 1 15.53.25,145907,point_start,,,
Indoor Match 1 15.53.25,145907,hit,serve,,
Indoor Match 1 15.53.25,145924,bounce,,,
Indoor Match 1 15.53.25,145937,hit,forehand,,
Indoor Match 1 15.53.25,145959,bounce,,,
Indoor Match 1 15.53.25,145976,hit,forehand,,
Indoor Match 1 15.53.25,146009,bounce,,,
Indoor Match 1 15.53.25,146021,hit,backhand,,
Indoor Match 1 15.53.25,146044,bounce,,,
Indoor Match 1 15.53.25,146056,hit,backhand,,
Indoor Match 1 15.53.25,146085,bounce,,,
Indoor Match 1 15.53.25,146085,point_end,,winner,
Indoor Match 1 15.53.25,146944,point_start,,,
Indoor Match 1 15.53.25,146944,hit,serve,,
Indoor Match 1 15.53.25,146969,bounce,,,
Indoor Match 1 15.53.25,146969,point_end,,unforced_error,
Indoor Match 1 15.53.25,147221,point_start,,,
Indoor Match 1 15.53.25,147221,hit,serve,,
Indoor Match 1 15.53.25,147238,bounce,,,
Indoor Match 1 15.53.25,147254,hit,forehand,,
Indoor Match 1 15.53.25,147283,bounce,,,
Indoor Match 1 15.53.25,147292,hit,backhand,,
Indoor Match 1 15.53.25,147321,bounce,,,
Indoor Match 1 15.53.25,147336,hit,forehand,,
Indoor Match 1 15.53.25,147368,bounce,,,
Indoor Match 1 15.53.25,147376,hit,backhand,,
Indoor Match 1 15.53.25,147399,bounce,,,
Indoor Match 1 15.53.25,147413,hit,backhand,,
Indoor Match 1 15.53.25,147455,bounce,,,
Indoor Match 1 15.53.25,147467,hit,forehand,,
Indoor Match 1 15.53.25,147507,bounce,,,
Indoor Match 1 15.53.25,147519,hit,backhand,,
Indoor Match 1 15.53.25,147546,bounce,,,
Indoor Match 1 15.53.25,147561,hit,backhand,,
