video_id,frame,event_type,stroke_type,point_end_type,player
Indoor Match 2 15.53.25,107141,point_end,,unforced_error,
Indoor Match 2 15.53.25,107399,point_start,,,
Indoor Match 2 15.53.25,107399,hit,serve,,
Indoor Match 2 15.53.25,107414,bounce,,,
Indoor Match 2 15.53.25,107431,hit,backhand,,
Indoor Match 2 15.53.25,107465,bounce,,,
Indoor Match 2 15.53.25,107474,hit,forehand,,
Indoor Match 2 15.53.25,107493,bounce,,,
Indoor Match 2 15.53.25,107513,hit,backhand,,
Indoor Match 2 15.53.25,107567,bounce,,,
Indoor Match 2 15.53.25,107567,point_end,,unforced_error,
Indoor Match 2 15.53.25,108188,point_start,,,
Indoor Match 2 15.53.25,108188,hit,serve,,
Indoor Match 2 15.53.25,108200,bounce,,,
Indoor Match 2 15.53.25,108213,hit,backhand,,
Indoor Match 2 15.53.25,108254,bounce,,,
Indoor Match 2 15.53.25,108266,hit,backhand,,
Indoor Match 2 15.53.25,108286,bounce,,,
Indoor Match 2 15.53.25,108303,hit,backhand,,
Indoor Match 2 15.53.25,108347,bounce,,,
Indoor Match 2 15.53.25,108362,hit,forehand,,
Indoor Match 2 15.53.25,108380,bounce,,,
Indoor Match 2 15.53.25,108397,hit,forehand,,
Indoor Match 2 15.53.25,108425,hit,volley,,
Indoor Match 2 15.53.25,108458,bounce,,,
Indoor Match 2 15.53.25,108458,point_end,,winner,
Indoor Match 2 15.53.25,109344,point_start,,,
Indoor Match 2 15.53.25,109344,hit,serve,,
Indoor Match 2 15.53.25,109357,bounce,,,
Indoor Match 2 15.53.25,109357,point_end,,unforced_error,
Indoor Match 2 15.53.25,109680,point_start,,,
Indoor Match 2 15.53.25,109680,hit,serve,,
Indoor Match 2 15.53.25,109694,bounce,,,
Indoor Match 2 15.53.25,109713,hit,forehand,,
Indoor Match 2 15.53.25,109744,bounce,,,
Indoor Match 2 15.53.25,109754,hit,forehand,,
Indoor Match 2 15.53.25,109775,bounce,,,
Indoor Match 2 15.53.25,109795,hit,forehand,,
Indoor Match 2 15.53.25,109830,bounce,,,
Indoor Match 2 15.53.25,109839,hit,backhand,,
Indoor Match 2 15.53.25,109873,bounce,,,
Indoor Match 2 15.53.25,109886,hit,forehand,,
Indoor Match 2 15.53.25,109913,bounce,,,
Indoor Match 2 15.53.25,109922,hit,backhand,,
Indoor Match 2 15.53.25,109951,bounce,,,
Indoor Match 2 15.53.25,109967,hit,forehand,,
Indoor Match 2 15.53.25,109990,bounce,,,
Indoor Match 2 15.53.25,110009,hit,backhand,,
Indoor Match 2 15.53.25,110035,bounce,,,
Indoor Match 2 15.53.25,110050,hit,forehand,,
Indoor Match 2 15.53.25,110075,bounce,,,
Indoor Match 2 15.53.25,110089,hit,backhand,,
Indoor Match 2 15.53.25,110117,bounce,,,
Indoor Match 2 15.53.25,110131,hit,backhand,,
Indoor Match 2 15.53.25,110158,bounce,,,
Indoor Match 2 15.53.25,110175,hit,forehand,,
Indoor Match 2 15.53.25,110201,bounce,,,
Indoor Match 2 15.53.25,110216,hit,backhand,,
Indoor Match 2 15.53.25,110245,bounce,,,
Indoor Match 2 15.53.25,110260,hit,backhand,,
Indoor Match 2 15.53.25,110288,bounce,,,
Indoor Match 2 15.53.25,110296,hit,backhand,,
Indoor Match 2 15.53.25,110339,bounce,,,
Indoor Match 2 15.53.25,110366,hit,forehand,,
Indoor Match 2 15.53.25,110394,bounce,,,
Indoor Match 2 15.53.25,110412,hit,backhand,,
Indoor Match 2 15.53.25,110444,bounce,,,
Indoor Match 2 15.53.25,110460,hit,forehand,,
Indoor Match 2 15.53.25,110488,bounce,,,
Indoor Match 2 15.53.25,110501,hit,backhand,,
Indoor Match 2 15.53.25,110529,bounce,,,
Indoor Match 2 15.53.25,110550,hit,backhand,,
Indoor Match 2 15.53.25,110578,bounce,,,
Indoor Match 2 15.53.25,110592,hit,backhand,,
Indoor Match 2 15.53.25,110618,bounce,,,
Indoor Match 2 15.53.25,110633,hit,backhand,,
Indoor Match 2 15.53.25,110662,bounce,,,
Indoor Match 2 15.53.25,110675,hit,forehand,,
Indoor Match 2 15.53.25,110707,bounce,,,
Indoor Match 2 15.53.25,110716,hit,forehand,,
Indoor Match 2 15.53.25,110747,bounce,,,
Indoor Match 2 15.53.25,110762,hit,backhand,,
Indoor Match 2 15.53.25,110792,bounce,,,
Indoor Match 2 15.53.25,110811,hit,forehand,,
Indoor Match 2 15.53.25,110836,bounce,,,
Indoor Match 2 15.53.25,110848,hit,backhand,,
Indoor Match 2 15.53.25,110879,bounce,,,
Indoor Match 2 15.53.25,110896,hit,backhand,,
Indoor Match 2 15.53.25,110920,bounce,,,
Indoor Match 2 15.53.25,110932,hit,forehand,,
Indoor Match 2 15.53.25,110961,bounce,,,
Indoor Match 2 15.53.25,110974,hit,forehand,,
Indoor Match 2 15.53.25,110986,point_end,,net_error,
Indoor Match 2 15.53.25,113954,point_start,,,
Indoor Match 2 15.53.25,113954,hit,serve,,
Indoor Match 2 15.53.25,113966,bounce,,,
Indoor Match 2 15.53.25,113984,hit,backhand,,
Indoor Match 2 15.53.25,114028,bounce,,,
Indoor Match 2 15.53.25,114042,hit,forehand,,
Indoor Match 2 15.53.25,114073,bounce,,,
Indoor Match 2 15.53.25,114073,point_end,,winner,
Indoor Match 2 15.53.25,114680,point_start,,,
Indoor Match 2 15.53.25,114680,hit,serve,,
Indoor Match 2 15.53.25,114692,bounce,,,
Indoor Match 2 15.53.25,114692,point_end,,unforced_error,
Indoor Match 2 15.53.25,114928,point_start,,,
Indoor Match 2 15.53.25,114928,hit,serve,,
Indoor Match 2 15.53.25,114937,point_end,,net_error,
Indoor Match 2 15.53.25,115465,point_start,,,
Indoor Match 2 15.53.25,115465,hit,serve,,
Indoor Match 2 15.53.25,115478,bounce,,,
Indoor Match 2 15.53.25,115478,point_end,,winner,
Indoor Match 2 15.53.25,116049,point_start,,,
Indoor Match 2 15.53.25,116049,hit,serve,,
Indoor Match 2 15.53.25,116062,bounce,,,
Indoor Match 2 15.53.25,116062,point_end,,unforced_error,
Indoor Match 2 15.53.25,116291,point_start,,,
Indoor Match 2 15.53.25,116291,hit,serve,,
Indoor Match 2 15.53.25,116310,bounce,,,
Indoor Match 2 15.53.25,116334,hit,forehand,,
Indoor Match 2 15.53.25,116361,bounce,,,
Indoor Match 2 15.53.25,116373,hit,forehand,,
Indoor Match 2 15.53.25,116399,bounce,,,
Indoor Match 2 15.53.25,116413,hit,backhand,,
Indoor Match 2 15.53.25,116441,bounce,,,
Indoor Match 2 15.53.25,116461,hit,backhand,,
Indoor Match 2 15.53.25,116493,bounce,,,
Indoor Match 2 15.53.25,116509,hit,forehand,,
Indoor Match 2 15.53.25,116526,bounce,,,
Indoor Match 2 15.53.25,116542,hit,forehand,,
Indoor Match 2 15.53.25,116595,bounce,,,
Indoor Match 2 15.53.25,116613,hit,forehand,,
Indoor Match 2 15.53.25,116638,bounce,,,
Indoor Match 2 15.53.25,116657,hit,forehand,,
Indoor Match 2 15.53.25,116671,point_end,,net_error,
Indoor Match 2 15.53.25,117419,point_start,,,
Indoor Match 2 15.53.25,117419,hit,serve,,
Indoor Match 2 15.53.25,117430,bounce,,,
Indoor Match 2 15.53.25,117442,hit,backhand,,
Indoor Match 2 15.53.25,117483,bounce,,,
Indoor Match 2 15.53.25,117498,hit,forehand,,
Indoor Match 2 15.53.25,117519,bounce,,,
Indoor Match 2 15.53.25,117535,hit,backhand,,
Indoor Match 2 15.53.25,117566,bounce,,,
Indoor Match 2 15.53.25,117579,hit,forehand,,
Indoor Match 2 15.53.25,117609,bounce,,,
Indoor Match 2 15.53.25,117616,hit,backhand,,
Indoor Match 2 15.53.25,117647,bounce,,,
Indoor Match 2 15.53.25,117663,hit,forehand,,
Indoor Match 2 15.53.25,117684,bounce,,,
Indoor Match 2 15.53.25,117700,hit,forehand,,
Indoor Match 2 15.53.25,117730,bounce,,,
Indoor Match 2 15.53.25,117741,hit,forehand,,
Indoor Match 2 15.53.25,117769,bounce,,,
Indoor Match 2 15.53.25,117782,hit,forehand,,
Indoor Match 2 15.53.25,117809,bounce,,,
Indoor Match 2 15.53.25,117822,hit,forehand,,
Indoor Match 2 15.53.25,117845,bounce,,,
Indoor Match 2 15.53.25,117859,hit,forehand,,
Indoor Match 2 15.53.25,117885,bounce,,,
Indoor Match 2 15.53.25,117885,point_end,,unforced_error,
Indoor Match 2 15.53.25,118844,point_start,,,
Indoor Match 2 15.53.25,118844,hit,serve,,
Indoor Match 2 15.53.25,118856,bounce,,,
Indoor Match 2 15.53.25,118856,point_end,,unforced_error,
Indoor Match 2 15.53.25,119315,point_start,,,
Indoor Match 2 15.53.25,119315,hit,serve,,
Indoor Match 2 15.53.25,119333,bounce,,,
Indoor Match 2 15.53.25,119358,hit,forehand,,
Indoor Match 2 15.53.25,119384,bounce,,,
Indoor Match 2 15.53.25,119397,hit,backhand,,
Indoor Match 2 15.53.25,119433,bounce,,,
Indoor Match 2 15.53.25,119451,hit,forehand,,
Indoor Match 2 15.53.25,119480,bounce,,,
Indoor Match 2 15.53.25,119494,hit,backhand,,
Indoor Match 2 15.53.25,119523,bounce,,,
Indoor Match 2 15.53.25,119547,hit,forehand,,
Indoor Match 2 15.53.25,119567,bounce,,,
Indoor Match 2 15.53.25,119584,hit,forehand,,
Indoor Match 2 15.53.25,119610,bounce,,,
Indoor Match 2 15.53.25,119626,hit,forehand,,
Indoor Match 2 15.53.25,119647,bounce,,,
Indoor Match 2 15.53.25,119647,point_end,,unforced_error,
Indoor Match 2 15.53.25,120635,point_start,,,
Indoor Match 2 15.53.25,120635,hit,serve,,
Indoor Match 2 15.53.25,120648,bounce,,,
Indoor Match 2 15.53.25,120662,hit,forehand,,
Indoor Match 2 15.53.25,120686,point_end,,net_error,
Indoor Match 2 15.53.25,121394,point_start,,,
Indoor Match 2 15.53.25,121394,hit,serve,,
Indoor Match 2 15.53.25,121406,bounce,,,
Indoor Match 2 15.53.25,121420,hit,backhand,,
Indoor Match 2 15.53.25,121454,bounce,,,
Indoor Match 2 15.53.25,121465,hit,forehand,,
Indoor Match 2 15.53.25,121490,bounce,,,
Indoor Match 2 15.53.25,121490,point_end,,unforced_error,
Indoor Match 2 15.53.25,122116,point_start,,,
Indoor Match 2 15.53.25,122116,hit,serve,,
Indoor Match 2 15.53.25,122128,bounce,,,
Indoor Match 2 15.53.25,122140,hit,backhand,,
Indoor Match 2 15.53.25,122195,hit,volley,,
Indoor Match 2 15.53.25,122211,bounce,,,
Indoor Match 2 15.53.25,122231,hit,forehand,,
Indoor Match 2 15.53.25,122258,bounce,,,
Indoor Match 2 15.53.25,122258,point_end,,unforced_error,
Indoor Match 2 15.53.25,122915,point_start,,,
Indoor Match 2 15.53.25,122915,hit,serve,,
Indoor Match 2 15.53.25,122926,bounce,,,
Indoor Match 2 15.53.25,122941,hit,forehand,,
Indoor Match 2 15.53.25,122966,point_end,,net_error,
Indoor Match 2 15.53.25,124051,point_start,,,
Indoor Match 2 15.53.25,124051,hit,serve,,
Indoor Match 2 15.53.25,124059,point_end,,net_error,
Indoor Match 2 15.53.25,124502,point_start,,,
Indoor Match 2 15.53.25,124502,hit,serve,,
Indoor Match 2 15.53.25,124518,bounce,,,
Indoor Match 2 15.53.25,124530,hit,forehand,,
Indoor Match 2 15.53.25,124549,bounce,,,
Indoor Match 2 15.53.25,124555,hit,backhand,,
Indoor Match 2 15.53.25,124590,bounce,,,
Indoor Match 2 15.53.25,124604,hit,backhand,,
Indoor Match 2 15.53.25,124627,bounce,,,
Indoor Match 2 15.53.25,124627,point_end,,winner,
Indoor Match 2 15.53.25,126313,point_start,,,
Indoor Match 2 15.53.25,126313,hit,serve,,
Indoor Match 2 15.53.25,126326,bounce,,,
Indoor Match 2 15.53.25,126326,point_end,,unforced_error,
Indoor Match 2 15.53.25,126596,point_start,,,
Indoor Match 2 15.53.25,126596,hit,serve,,
Indoor Match 2 15.53.25,126612,bounce,,,
Indoor Match 2 15.53.25,126630,hit,backhand,,
Indoor Match 2 15.53.25,126668,bounce,,,
Indoor Match 2 15.53.25,126679,hit,forehand,,
Indoor Match 2 15.53.25,126707,bounce,,,
Indoor Match 2 15.53.25,126724,hit,forehand,,
Indoor Match 2 15.53.25,126758,bounce,,,
Indoor Match 2 15.53.25,126775,hit,forehand,,
Indoor Match 2 15.53.25,126799,bounce,,,
Indoor Match 2 15.53.25,126816,hit,backhand,,
Indoor Match 2 15.53.25,126840,bounce,,,
Indoor Match 2 15.53.25,126864,hit,forehand,,
Indoor Match 2 15.53.25,126886,bounce,,,
Indoor Match 2 15.53.25,126905,hit,backhand,,
Indoor Match 2 15.53.25,126951,bounce,,,
Indoor Match 2 15.53.25,126966,hit,forehand,,
Indoor Match 2 15.53.25,126991,bounce,,,
Indoor Match 2 15.53.25,127003,hit,backhand,,
Indoor Match 2 15.53.25,127032,bounce,,,
Indoor Match 2 15.53.25,127044,hit,forehand,,
Indoor Match 2 15.53.25,127070,bounce,,,
Indoor Match 2 15.53.25,127089,hit,forehand,,
Indoor Match 2 15.53.25,127115,bounce,,,
Indoor Match 2 15.53.25,127128,hit,backhand,,
Indoor Match 2 15.53.25,127161,bounce,,,
Indoor Match 2 15.53.25,127161,point_end,,unforced_error,
Indoor Match 2 15.53.25,128429,point_start,,,
Indoor Match 2 15.53.25,128429,hit,serve,,
Indoor Match 2 15.53.25,128443,bounce,,,
Indoor Match 2 15.53.25,128457,hit,forehand,,
Indoor Match 2 15.53.25,128491,bounce,,,
Indoor Match 2 15.53.25,128506,hit,forehand,,
Indoor Match 2 15.53.25,128528,bounce,,,
Indoor Match 2 15.53.25,128528,point_end,,winner,
Indoor Match 2 15.53.25,139511,point_start,,,
Indoor Match 2 15.53.25,139511,hit,serve,,
Indoor Match 2 15.53.25,139519,point_end,,net_error,
Indoor Match 2 15.53.25,139723,point_start,,,
Indoor Match 2 15.53.25,139723,hit,serve,,
Indoor Match 2 15.53.25,139739,bounce,,,
Indoor Match 2 15.53.25,139750,hit,forehand,,
Indoor Match 2 15.53.25,139774,bounce,,,
Indoor Match 2 15.53.25,139784,hit,forehand,,
Indoor Match 2 15.53.25,139811,bounce,,,
Indoor Match 2 15.53.25,139824,hit,backhand,,
Indoor Match 2 15.53.25,139857,bounce,,,
Indoor Match 2 15.53.25,139870,hit,forehand,,
Indoor Match 2 15.53.25,139894,bounce,,,
Indoor Match 2 15.53.25,139903,hit,backhand,,
Indoor Match 2 15.53.25,139930,bounce,,,
Indoor Match 2 15.53.25,139930,point_end,,unforced_error,
Indoor Match 2 15.53.25,140580,point_start,,,
Indoor Match 2 15.53.25,140580,hit,serve,,
Indoor Match 2 15.53.25,140592,bounce,,,
Indoor Match 2 15.53.25,140592,point_end,,unforced_error,
Indoor Match 2 15.53.25,140872,point_start,,,
Indoor Match 2 15.53.25,140872,hit,serve,,
Indoor Match 2 15.53.25,140887,bounce,,,
Indoor Match 2 15.53.25,140906,hit,forehand,,
Indoor Match 2 15.53.25,140936,bounce,,,
Indoor Match 2 15.53.25,140948,hit,forehand,,
Indoor Match 2 15.53.25,140973,bounce,,,
Indoor Match 2 15.53.25,140990,hit,backhand,,
Indoor Match 2 15.53.25,141025,bounce,,,
Indoor Match 2 15.53.25,141037,hit,forehand,,
Indoor Match 2 15.53.25,141060,bounce,,,
Indoor Match 2 15.53.25,141069,hit,backhand,,
Indoor Match 2 15.53.25,141106,bounce,,,
Indoor Match 2 15.53.25,141117,hit,forehand,,
Indoor Match 2 15.53.25,141135,point_end,,net_error,
Indoor Match 2 15.53.25,141867,point_start,,,
Indoor Match 2 15.53.25,141867,hit,serve,,
Indoor Match 2 15.53.25,141879,bounce,,,
Indoor Match 2 15.53.25,141892,hit,forehand,,
Indoor Match 2 15.53.25,141929,bounce,,,
Indoor Match 2 15.53.25,141942,hit,forehand,,
Indoor Match 2 15.53.25,141960,bounce,,,
Indoor Match 2 15.53.25,141975,hit,backhand,,
Indoor Match 2 15.53.25,141996,point_end,,net_error,
Indoor Match 2 15.53.25,142630,point_start,,,
Indoor Match 2 15.53.25,142630,hit,serve,,
Indoor Match 2 15.53.25,142645,bounce,,,
Indoor Match 2 15.53.25,142664,hit,backhand,,
Indoor Match 2 15.53.25,142692,bounce,,,
Indoor Match 2 15.53.25,142700,hit,forehand,,
Indoor Match 2 15.53.25,142725,bounce,,,
Indoor Match 2 15.53.25,142748,hit,forehand,,
Indoor Match 2 15.53.25,142773,bounce,,,
Indoor Match 2 15.53.25,142785,hit,forehand,,
Indoor Match 2 15.53.25,142797,point_end,,net_error,
Indoor Match 2 15.53.25,143497,point_start,,,
Indoor Match 2 15.53.25,143497,hit,serve,,
Indoor Match 2 15.53.25,143509,bounce,,,
Indoor Match 2 15.53.25,143509,point_end,,unforced_error,
Indoor Match 2 15.53.25,143832,point_start,,,
Indoor Match 2 15.53.25,143832,hit,serve,,
Indoor Match 2 15.53.25,143849,bounce,,,
Indoor Match 2 15.53.25,143859,hit,backhand,,
Indoor Match 2 15.53.25,143895,bounce,,,
Indoor Match 2 15.53.25,143909,hit,forehand,,
Indoor Match 2 15.53.25,143937,bounce,,,
Indoor Match 2 15.53.25,143951,hit,forehand,,
Indoor Match 2 15.53.25,143983,bounce,,,
Indoor Match 2 15.53.25,143993,hit,forehand,,
Indoor Match 2 15.53.25,144015,bounce,,,
Indoor Match 2 15.53.25,144035,hit,forehand,,
Indoor Match 2 15.53.25,144063,bounce,,,
Indoor Match 2 15.53.25,144074,hit,forehand,,
Indoor Match 2 15.53.25,144101,bounce,,,
Indoor Match 2 15.53.25,144113,hit,forehand,,
Indoor Match 2 15.53.25,144146,bounce,,,
Indoor Match 2 15.53.25,144164,hit,forehand,,
Indoor Match 2 15.53.25,144195,bounce,,,
Indoor Match 2 15.53.25,144208,hit,backhand,,
Indoor Match 2 15.53.25,144258,hit,overhead,,
Indoor Match 2 15.53.25,144272,bounce,,,
Indoor Match 2 15.53.25,144282,hit,forehand,,
Indoor Match 2 15.53.25,144327,bounce,,,
Indoor Match 2 15.53.25,144343,hit,forehand,,
Indoor Match 2 15.53.25,144367,bounce,,,
Indoor Match 2 15.53.25,144374,hit,backhand,,
Indoor Match 2 15.53.25,144403,hit,volley,,
Indoor Match 2 15.53.25,144424,point_end,,net_error,
Indoor Match 2 15.53.25,145384,point_start,,,
Indoor Match 2 15.53.25,145384,hit,serve,,
Indoor Match 2 15.53.25,145395,bounce,,,
Indoor Match 2 15.53.25,145395,point_end,,winner,
Indoor Match 2 15.53.25,146419,hit,serve,,
Indoor Match 2 15.53.25,146419,point_start,,,
Indoor Match 2 15.53.25,146433,bounce,,,
Indoor Match 2 15.53.25,146447,hit,forehand,,
Indoor Match 2 15.53.25,146482,bounce,,,
Indoor Match 2 15.53.25,146483,hit,forehand,,
Indoor Match 2 15.53.25,146514,bounce,,,
Indoor Match 2 15.53.25,146536,hit,backhand,,
Indoor Match 2 15.53.25,146581,hit,overhead,,
Indoor Match 2 15.53.25,146590,point_end,,winner,
Indoor Match 2 15.53.25,147384,point_start,,,
Indoor Match 2 15.53.25,147384,hit,serve,,
Indoor Match 2 15.53.25,147396,bounce,,,
Indoor Match 2 15.53.25,147396,point_end,,unforced_error,
Indoor Match 2 15.53.25,147728,point_start,,,
Indoor Match 2 15.53.25,147728,hit,serve,,
Indoor Match 2 15.53.25,147740,bounce,,,
Indoor Match 2 15.53.25,147754,hit,forehand,,
Indoor Match 2 15.53.25,147796,bounce,,,
Indoor Match 2 15.53.25,147811,hit,forehand,,
Indoor Match 2 15.53.25,147833,bounce,,,
Indoor Match 2 15.53.25,147849,hit,backhand,,
Indoor Match 2 15.53.25,147880,bounce,,,
Indoor Match 2 15.53.25,147894,hit,forehand,,
Indoor Match 2 15.53.25,147912,bounce,,,
Indoor Match 2 15.53.25,147926,hit,forehand,,
Indoor Match 2 15.53.25,147944,point_end,,net_error,
Indoor Match 2 15.53.25,149542,point_start,,,
Indoor Match 2 15.53.25,149542,hit,serve,,
Indoor Match 2 15.53.25,149556,bounce,,,
Indoor Match 2 15.53.25,149568,hit,forehand,,
Indoor Match 2 15.53.25,149600,hit,overhead,,
Indoor Match 2 15.53.25,149627,bounce,,,
Indoor Match 2 15.53.25,149627,point_end,,unforced_error,
Indoor Match 2 15.53.25,150985,point_start,,,
Indoor Match 2 15.53.25,150985,hit,serve,,
Indoor Match 2 15.53.25,150998,bounce,,,
Indoor Match 2 15.53.25,150998,point_end,,unforced_error,
Indoor Match 2 15.53.25,151337,point_start,,,
Indoor Match 2 15.53.25,151337,hit,serve,,
Indoor Match 2 15.53.25,151351,bounce,,,
Indoor Match 2 15.53.25,151367,hit,forehand,,
Indoor Match 2 15.53.25,151392,bounce,,,
Indoor Match 2 15.53.25,151414,hit,forehand,,
Indoor Match 2 15.53.25,151437,bounce,,,
Indoor Match 2 15.53.25,151453,hit,forehand,,
Indoor Match 2 15.53.25,151482,bounce,,,
Indoor Match 2 15.53.25,151489,hit,forehand,,
Indoor Match 2 15.53.25,151512,bounce,,,
Indoor Match 2 15.53.25,151529,hit,forehand,,
Indoor Match 2 15.53.25,151554,bounce,,,
Indoor Match 2 15.53.25,151571,hit,backhand,,
Indoor Match 2 15.53.25,151597,bounce,,,
Indoor Match 2 15.53.25,151615,hit,forehand,,
Indoor Match 2 15.53.25,151636,bounce,,,
Indoor Match 2 15.53.25,151649,hit,backhand,,
Indoor Match 2 15.53.25,151679,bounce,,,
Indoor Match 2 15.53.25,152728,point_start,,,
Indoor Match 2 15.53.25,152728,hit,serve,,
Indoor Match 2 15.53.25,152741,bounce,,,
Indoor Match 2 15.53.25,152741,point_end,,unforced_error,
Indoor Match 2 15.53.25,153037,point_start,,,
Indoor Match 2 15.53.25,153037,hit,serve,,
Indoor Match 2 15.53.25,153053,bounce,,,
Indoor Match 2 15.53.25,153074,hit,forehand,,
Indoor Match 2 15.53.25,153102,bounce,,,
Indoor Match 2 15.53.25,153106,hit,backhand,,
Indoor Match 2 15.53.25,153144,bounce,,,
Indoor Match 2 15.53.25,153157,hit,forehand,,
Indoor Match 2 15.53.25,153180,bounce,,,
Indoor Match 2 15.53.25,153190,hit,backhand,,
Indoor Match 2 15.53.25,153218,bounce,,,
Indoor Match 2 15.53.25,153225,hit,forehand,,
Indoor Match 2 15.53.25,153252,bounce,,,
Indoor Match 2 15.53.25,153265,hit,backhand,,
Indoor Match 2 15.53.25,153281,hit,volley,,
Indoor Match 2 15.53.25,153298,bounce,,,
Indoor Match 2 15.53.25,153312,hit,forehand,,
Indoor Match 2 15.53.25,153333,bounce,,,
Indoor Match 2 15.53.25,153333,point_end,,winner,
Indoor Match 2 15.53.25,154385,point_start,,,
Indoor Match 2 15.53.25,154385,hit,serve,,
Indoor Match 2 15.53.25,154398,bounce,,,
Indoor Match 2 15.53.25,154408,hit,backhand,,
Indoor Match 2 15.53.25,154444,bounce,,,
Indoor Match 2 15.53.25,154454,hit,backhand,,
Indoor Match 2 15.53.25,154477,bounce,,,
Indoor Match 2 15.53.25,154493,hit,backhand,,
Indoor Match 2 15.53.25,154522,bounce,,,
Indoor Match 2 15.53.25,154544,hit,forehand,,
Indoor Match 2 15.53.25,154565,bounce,,,
Indoor Match 2 15.53.25,154576,hit,forehand,,
Indoor Match 2 15.53.25,154603,bounce,,,
Indoor Match 2 15.53.25,154603,point_end,,winner,
Indoor Match 2 15.53.25,155545,point_start,,,
Indoor Match 2 15.53.25,155545,hit,serve,,
Indoor Match 2 15.53.25,155557,bounce,,,
Indoor Match 2 15.53.25,155570,hit,forehand,,
Indoor Match 2 15.53.25,155612,bounce,,,
Indoor Match 2 15.53.25,155625,hit,forehand,,
Indoor Match 2 15.53.25,155640,point_end,,net_error,
Indoor Match 2 15.53.25,156570,point_start,,,
Indoor Match 2 15.53.25,156570,hit,serve,,
Indoor Match 2 15.53.25,156582,bounce,,,
Indoor Match 2 15.53.25,156595,hit,backhand,,
Indoor Match 2 15.53.25,156636,bounce,,,
Indoor Match 2 15.53.25,156654,hit,forehand,,
Indoor Match 2 15.53.25,156673,bounce,,,
Indoor Match 2 15.53.25,156684,hit,backhand,,
Indoor Match 2 15.53.25,156714,hit,overhead,,
Indoor Match 2 15.53.25,156733,bounce,,,
Indoor Match 2 15.53.25,156733,point_end,,winner,
Indoor Match 2 15.53.25,159436,point_start,,,
Indoor Match 2 15.53.25,159436,hit,serve,,
Indoor Match 2 15.53.25,159449,bounce,,,
Indoor Match 2 15.53.25,159464,hit,forehand,,
Indoor Match 2 15.53.25,159517,bounce,,,
Indoor Match 2 15.53.25,159536,hit,forehand,,
Indoor Match 2 15.53.25,159555,bounce,,,
Indoor Match 2 15.53.25,159571,hit,backhand,,
Indoor Match 2 15.53.25,159601,hit,volley,,
Indoor Match 2 15.53.25,159628,bounce,,,
Indoor Match 2 15.53.25,159628,point_end,,winner,
Indoor Match 2 15.53.25,160411,point_start,,,
Indoor Match 2 15.53.25,160411,hit,serve,,
Indoor Match 2 15.53.25,160421,bounce,,,
Indoor Match 2 15.53.25,160434,hit,forehand,,
Indoor Match 2 15.53.25,160479,bounce,,,
Indoor Match 2 15.53.25,160493,hit,forehand,,
Indoor Match 2 15.53.25,160510,bounce,,,
Indoor Match 2 15.53.25,160510,point_end,,winner,
Indoor Match 2 15.53.25,161336,point_start,,,
Indoor Match 2 15.53.25,161336,hit,serve,,
Indoor Match 2 15.53.25,161347,bounce,,,
Indoor Match 2 15.53.25,161359,hit,backhand,,
Indoor Match 2 15.53.25,161391,bounce,,,
Indoor Match 2 15.53.25,161409,hit,forehand,,
Indoor Match 2 15.53.25,161426,bounce,,,
Indoor Match 2 15.53.25,161426,point_end,,winner,
Indoor Match 2 15.53.25,162073,point_start,,,
Indoor Match 2 15.53.25,162073,hit,serve,,
Indoor Match 2 15.53.25,162084,bounce,,,
Indoor Match 2 15.53.25,162096,hit,backhand,,
Indoor Match 2 15.53.25,162128,bounce,,,
Indoor Match 2 15.53.25,162144,hit,backhand,,
Indoor Match 2 15.53.25,162178,bounce,,,
Indoor Match 2 15.53.25,162178,point_end,,winner,
